device_id,tcp_flag,udp_flag,http_flag,https_flag,packet_size,ttl,inter_arrival_time,protocol,src_port,dst_port,epoch_timestamp,avg_et,max_et,min_et,label
1007,0,0,0,0,315.48554552825914,255,0.20738297987816248,17,52139,1883,1620002013.4067032,1620002005.3026514,1620002013.4067032,1620001997.1985993,0
1005,0,0,1,1,810.7917817825709,64,0.014447735862885945,17,20496,22,1620002015.2076037,1620002007.1035519,1620002015.2076037,1620001998.9994998,0
1008,1,1,0,1,700.0253447565003,128,0.01896962654929496,17,60858,1883,1620002017.0085042,1620002008.9044523,1620002017.0085042,1620002000.8004003,0
1004,1,1,1,0,408.355871875936,64,0.0442607240366944,6,17548,502,1620002018.8094046,1620002010.7053525,1620002018.8094046,1620002002.6013007,0
1002,1,0,1,0,559.850398651997,255,0.034353855660399744,6,47411,443,1620002020.610305,1620002012.5062532,1620002020.610305,1620002004.4022012,0
1002,0,0,0,0,364.32755077045226,64,0.09539171947263324,17,5563,80,1620002022.4112055,1620002014.3071537,1620002022.4112055,1620002006.2031016,0
1000,1,1,1,1,572.8559521563313,255,0.2330738175697237,17,65007,502,1620002024.212106,1620002016.108054,1620002024.212106,1620002008.004002,0
1007,1,0,0,1,272.38085245160033,64,0.32778708508755217,1,19881,502,1620002026.0130064,1620002017.9089546,1620002026.0130064,1620002009.8049026,0
1001,1,1,0,0,650.0502891947863,128,0.10601696258152471,17,39386,80,1620002027.813907,1620002019.7098548,1620002027.813907,1620002011.605803,0
1002,1,0,0,1,330.0593404831214,64,0.1821142151638323,6,37695,80,1620002029.6148074,1620002021.510755,1620002029.6148074,1620002013.4067032,0
1007,1,0,0,1,661.1830057086314,128,0.07448662502733619,6,6388,22,1620002031.4157078,1620002023.3116558,1620002031.4157078,1620002015.2076037,0
1007,0,1,0,0,414.5154183611316,255,0.023360678408988388,6,1473,1883,1620002033.2166083,1620002025.1125562,1620002033.2166083,1620002017.0085042,0
1003,1,1,0,0,341.9848092803452,128,0.0743784715464704,1,60193,502,1620002035.0175087,1620002026.9134567,1620002035.0175087,1620002018.8094046,0
1003,1,1,0,1,822.5993434499313,255,0.08098666352538503,17,21854,22,1620002036.8184092,1620002028.7143571,1620002036.8184092,1620002020.610305,0
1004,1,1,1,1,535.3892369787532,255,0.1356570773285584,6,22102,22,1620002038.6193097,1620002030.5152574,1620002038.6193097,1620002022.4112055,0
1005,1,1,0,1,435.5637257902885,128,0.024831135735364763,1,38598,502,1620002040.4202101,1620002032.3161578,1620002040.4202101,1620002024.212106,0
1004,0,1,1,0,651.6356616702528,128,0.04593571163664617,1,1893,502,1620002042.2211106,1620002034.1170585,1620002042.2211106,1620002026.0130064,0
1006,0,1,1,0,232.00178608502299,64,0.0452599907163696,6,39871,443,1620002044.022011,1620002035.9179587,1620002044.022011,1620002027.813907,0
1001,0,0,1,0,721.3727178520718,64,0.32049629528150747,1,63648,1883,1620002045.8229115,1620002037.7188594,1620002045.8229115,1620002029.6148074,0
1006,1,0,0,1,472.1110587183101,128,0.058688799741282965,1,41099,502,1620002047.623812,1620002039.51976,1620002047.623812,1620002031.4157078,0
1009,1,0,1,1,620.1575431336875,128,0.14068806820001198,6,29164,80,1620002049.4247124,1620002041.3206604,1620002049.4247124,1620002033.2166083,0
1006,0,1,1,0,190.42530779538276,128,0.13895451647588472,1,4683,443,1620002051.2256129,1620002043.1215608,1620002051.2256129,1620002035.0175087,0
1000,0,1,0,1,423.51480837340085,128,0.030862544147888152,6,37394,1883,1620002053.0265133,1620002044.922461,1620002053.0265133,1620002036.8184092,0
1006,0,1,0,0,500.9160278690968,255,0.0848327665655386,6,42376,80,1620002054.8274138,1620002046.7233615,1620002054.8274138,1620002038.6193097,0
1004,1,0,1,1,706.0598427237057,128,0.22471777594100903,1,59209,80,1620002056.6283143,1620002048.5242622,1620002056.6283143,1620002040.4202101,1
1002,1,1,0,0,636.0822127874965,128,0.06447336958147283,6,52624,1883,1620002058.4292147,1620002050.3251624,1620002058.4292147,1620002042.2211106,1
1002,0,1,0,1,421.5045924765166,128,0.290256087645286,6,15409,443,1620002060.2301152,1620002052.126063,1620002060.2301152,1620002044.022011,0
1003,0,0,0,1,563.5895514646763,128,0.024138164551911,17,44775,80,1620002062.0310154,1620002053.9269636,1620002062.0310154,1620002045.8229115,0
1001,0,1,0,0,751.3138203453964,255,0.007705287958910315,6,63782,22,1620002063.8319159,1620002055.7278638,1620002063.8319159,1620002047.623812,0
1001,1,0,1,0,460.00230331548795,64,0.22205800640382997,17,57768,1883,1620002065.6328163,1620002057.5287642,1620002065.6328163,1620002049.4247124,0
1000,1,0,0,0,438.2270079129385,64,0.18817795727429654,17,20361,1883,1620002067.4337168,1620002059.3296647,1620002067.4337168,1620002051.2256129,0
1004,1,1,0,0,122.0590714494175,64,0.49049080967434194,17,6155,502,1620002069.2346172,1620002061.1305652,1620002069.2346172,1620002053.0265133,0
1003,0,1,0,0,444.185532931438,64,0.11375407274484764,17,2382,443,1620002071.0355177,1620002062.9314656,1620002071.0355177,1620002054.8274138,0
1009,0,1,1,1,152.07459226309572,64,0.275967923606247,1,59358,22,1620002072.8364182,1620002064.732366,1620002072.8364182,1620002056.6283143,0
1001,1,0,1,0,477.13306419335856,255,0.17541690751929365,1,26638,22,1620002074.6373186,1620002066.5332665,1620002074.6373186,1620002058.4292147,0
1002,0,0,0,0,697.6270286485494,64,0.18606359175501475,6,58395,502,1620002076.438219,1620002068.334167,1620002076.438219,1620002060.2301152,0
1006,1,0,0,0,76.0721049906369,255,0.08419757125678685,6,17795,80,1620002078.2391195,1620002070.1350675,1620002078.2391195,1620002062.0310154,1
1006,0,1,1,0,746.841764924158,255,0.04818569598883641,6,14627,80,1620002080.04002,1620002071.935968,1620002080.04002,1620002063.8319159,0
1003,0,1,0,0,433.95537466876027,64,0.2726592133320695,1,17270,22,1620002081.8409204,1620002073.7368684,1620002081.8409204,1620002065.6328163,0
1004,0,1,0,1,494.56702657467883,64,0.05658401766411522,17,18240,443,1620002083.641821,1620002075.5377688,1620002083.641821,1620002067.4337168,0
1004,0,1,1,0,399.51604397229164,64,0.07739654846382447,1,42233,80,1620002085.4427214,1620002077.3386693,1620002085.4427214,1620002069.2346172,0
1005,1,0,0,0,157.35262349026814,128,0.05907969440748102,1,44011,1883,1620002087.2436218,1620002079.1395698,1620002087.2436218,1620002071.0355177,0
1008,0,0,0,0,343.40216514075195,255,0.0831991666035876,6,43512,502,1620002089.0445223,1620002080.9404702,1620002089.0445223,1620002072.8364182,1
1001,1,0,1,1,919.4820136898969,64,0.06358317060401779,6,21601,443,1620002090.8454227,1620002082.7413707,1620002090.8454227,1620002074.6373186,0
1004,1,0,1,1,280.7909007493097,128,0.00491561676489844,6,52014,80,1620002092.6463232,1620002084.5422711,1620002092.6463232,1620002076.438219,0
1002,1,1,0,0,182.29152765488993,255,0.2137479093913934,17,43344,22,1620002094.4472237,1620002086.3431716,1620002094.4472237,1620002078.2391195,0
1003,0,1,1,0,528.2582054814205,128,0.0587695543102222,17,63526,502,1620002096.2481241,1620002088.144072,1620002096.2481241,1620002080.04002,0
1009,1,1,0,1,482.84469696553674,128,0.08890249656297541,1,12325,80,1620002098.0490246,1620002089.9449725,1620002098.0490246,1620002081.8409204,0
1005,1,0,0,1,435.33404184087044,64,0.014987892001653345,17,10539,22,1620002099.849925,1620002091.745873,1620002099.849925,1620002083.641821,0
1007,1,0,0,1,502.88958867045125,255,0.0003393599733996213,6,27826,80,1620002101.6508255,1620002093.5467734,1620002101.6508255,1620002085.4427214,0
1000,0,1,1,0,628.8405221392314,128,0.02814218335599494,17,62048,502,1620002103.451726,1620002095.347674,1620002103.451726,1620002087.2436218,0
1009,0,1,1,0,382.56728004293717,255,0.12193776254169236,17,1915,1883,1620002105.2526264,1620002097.1485744,1620002105.2526264,1620002089.0445223,0
1007,1,0,0,1,538.8820416565234,64,0.010446594936034989,17,22996,1883,1620002107.0535269,1620002098.9494748,1620002107.0535269,1620002090.8454227,0
1006,0,1,0,0,704.7749324260008,255,0.23956596179891287,17,51481,22,1620002108.854427,1620002100.7503753,1620002108.854427,1620002092.6463232,0
1000,1,0,1,1,300.942266649041,128,0.024210031238524967,6,48877,1883,1620002110.6553276,1620002102.5512757,1620002110.6553276,1620002094.4472237,0
1001,1,0,1,1,40.0,128,0.02289021179427797,6,55459,502,1620002112.456228,1620002104.3521762,1620002112.456228,1620002096.2481241,0
1002,0,0,1,1,634.1616984191833,255,0.020029160930621622,1,21956,22,1620002114.2571285,1620002106.1530766,1620002114.2571285,1620002098.0490246,0
1000,1,1,0,0,1000.5925151205946,128,0.0014080377869303364,1,5216,80,1620002116.058029,1620002107.953977,1620002116.058029,1620002099.849925,0
1008,0,1,1,1,498.5290692702369,128,0.14775568053743093,1,17152,443,1620002117.8589294,1620002109.7548776,1620002117.8589294,1620002101.6508255,1
1007,0,0,1,1,540.3864402131912,128,0.20797178298059538,17,23860,80,1620002119.6598299,1620002111.555778,1620002119.6598299,1620002103.451726,0
1001,1,1,0,0,440.8383133812019,64,0.0952339507745742,17,25861,502,1620002121.4607303,1620002113.3566782,1620002121.4607303,1620002105.2526264,0
1008,0,0,0,1,817.6121683020518,64,0.020850125201003558,6,52516,22,1620002123.2616308,1620002115.1575787,1620002123.2616308,1620002107.0535269,0
1006,0,0,0,0,484.4486134110267,128,0.03358616188034553,1,51969,80,1620002125.0625312,1620002116.9584794,1620002125.0625312,1620002108.854427,0
1008,1,0,1,1,462.6871679970131,255,0.06461237139199827,6,60664,22,1620002126.8634317,1620002118.7593796,1620002126.8634317,1620002110.6553276,0
1005,1,0,0,0,682.1727628538406,64,0.30866629929225664,1,60660,1883,1620002128.6643322,1620002120.56028,1620002128.6643322,1620002112.456228,0
1005,0,1,0,1,403.14540756063565,255,0.028415678932757784,1,23802,443,1620002130.4652326,1620002122.3611805,1620002130.4652326,1620002114.2571285,0
1003,0,0,0,1,243.06125978482913,128,0.13154479165290361,1,44154,502,1620002132.266133,1620002124.162081,1620002132.266133,1620002116.058029,0
1009,1,0,0,1,676.4600759091388,128,0.05788336648093226,17,17732,80,1620002134.0670335,1620002125.9629815,1620002134.0670335,1620002117.8589294,0
1009,0,1,1,1,381.69055846557086,255,0.035360444611708786,1,42969,443,1620002135.867934,1620002127.763882,1620002135.867934,1620002119.6598299,0
1001,0,0,0,1,304.9079944647974,64,0.06086515165314647,1,25256,502,1620002137.6688344,1620002129.5647824,1620002137.6688344,1620002121.4607303,0
1006,0,0,1,0,920.0096317146373,255,0.0073869081119477,17,58290,502,1620002139.469735,1620002131.365683,1620002139.469735,1620002123.2616308,0
1004,0,1,1,0,464.2806393554576,255,0.16028962107502231,1,40436,1883,1620002141.2706354,1620002133.1665833,1620002141.2706354,1620002125.0625312,0
1005,0,1,1,1,598.8452164594665,128,0.02787909531677762,17,5806,22,1620002143.0715358,1620002134.9674838,1620002143.0715358,1620002126.8634317,0
1001,0,1,0,1,505.9056482015553,64,0.12924839351769957,17,62220,22,1620002144.8724363,1620002136.7683842,1620002144.8724363,1620002128.6643322,0
1004,0,0,1,1,322.7361019259343,255,0.007079632328061265,6,27339,443,1620002146.6733367,1620002138.5692847,1620002146.6733367,1620002130.4652326,0
1009,1,1,0,0,637.8867240043845,64,0.31032853280847084,17,11076,1883,1620002148.4742372,1620002140.3701851,1620002148.4742372,1620002132.266133,0
1003,1,1,0,0,562.9157967573449,128,0.021445018016055806,17,20545,502,1620002150.2751377,1620002142.1710856,1620002150.2751377,1620002134.0670335,0
1008,1,0,0,1,368.1240336720135,64,0.21433792936157878,17,4922,1883,1620002152.0760381,1620002143.971986,1620002152.0760381,1620002135.867934,0
1005,1,0,1,0,586.6380675712677,128,0.16579624623631492,1,18243,1883,1620002153.8769386,1620002145.7728868,1620002153.8769386,1620002137.6688344,0
1001,1,0,0,1,397.1379811739996,64,0.3437651556554091,6,5178,443,1620002155.6778388,1620002147.573787,1620002155.6778388,1620002139.469735,0
1000,0,0,0,1,279.10092797829395,255,0.06498782512438045,1,36570,22,1620002157.4787393,1620002149.3746874,1620002157.4787393,1620002141.2706354,0
1004,0,0,0,1,258.8665491295754,128,0.12997398325714424,17,14833,1883,1620002159.2796397,1620002151.1755877,1620002159.2796397,1620002143.0715358,0
1008,0,1,1,0,554.0117241925958,255,0.046316412334202244,17,26996,1883,1620002161.0805402,1620002152.9764884,1620002161.0805402,1620002144.8724363,0
1005,0,1,1,1,423.45381401431115,128,0.020379229795487827,6,40201,1883,1620002162.8814406,1620002154.7773886,1620002162.8814406,1620002146.6733367,0
1009,1,1,1,1,800.3408038087923,64,0.05853263731835633,6,60044,80,1620002164.682341,1620002156.5782893,1620002164.682341,1620002148.4742372,0
1006,0,0,0,1,491.40837733240863,64,0.018122098111575516,17,13547,1883,1620002166.4832416,1620002158.3791895,1620002166.4832416,1620002150.2751377,0
1004,0,0,1,0,342.9593413092836,128,0.40198656426906854,17,65409,1883,1620002168.284142,1620002160.1800902,1620002168.284142,1620002152.0760381,0
1009,1,0,0,0,531.5635277287824,128,0.010119862296147579,1,38105,502,1620002170.0850425,1620002161.9809904,1620002170.0850425,1620002153.8769386,1
1005,0,1,0,0,241.14653568507873,128,0.08896773394377294,17,23054,80,1620002171.885943,1620002163.7818909,1620002171.885943,1620002155.6778388,0
1004,0,1,1,1,483.1737518950595,64,0.09847405060099673,1,60205,1883,1620002173.6868434,1620002165.5827913,1620002173.6868434,1620002157.4787393,0
1008,1,0,0,0,563.8333552956551,128,0.07723625734465397,6,41400,1883,1620002175.4877439,1620002167.3836918,1620002175.4877439,1620002159.2796397,0
1005,0,1,1,1,539.134461527061,128,0.10852594925086559,1,21129,443,1620002177.2886443,1620002169.1845922,1620002177.2886443,1620002161.0805402,0
1007,0,0,0,0,760.5599861039517,255,0.012350273387656456,17,47509,443,1620002179.0895448,1620002170.9854927,1620002179.0895448,1620002162.8814406,0
1001,0,1,1,1,1019.5034251688901,128,0.08097226251099626,1,25319,80,1620002180.8904452,1620002172.7863932,1620002180.8904452,1620002164.682341,0
1008,0,1,0,0,634.279474268257,255,0.03385720392427887,1,12888,502,1620002182.6913457,1620002174.5872936,1620002182.6913457,1620002166.4832416,0
1004,0,1,0,1,735.759265557104,255,0.2816349418869372,6,45006,80,1620002184.4922462,1620002176.388194,1620002184.4922462,1620002168.284142,0
1006,1,0,0,0,1008.692531931448,255,0.14357857155125867,1,13900,80,1620002186.2931466,1620002178.1890945,1620002186.2931466,1620002170.0850425,0
1009,1,1,0,0,298.7548304367048,64,0.3594096037015371,17,19079,443,1620002188.094047,1620002179.989995,1620002188.094047,1620002171.885943,0
1000,1,1,0,0,526.1254817550017,255,0.0038279468792565582,1,34708,443,1620002189.8949475,1620002181.7908955,1620002189.8949475,1620002173.6868434,0
1009,1,0,1,1,404.4006935826683,128,0.03356590126304882,1,22996,502,1620002191.695848,1620002183.591796,1620002191.695848,1620002175.4877439,0
1004,1,1,0,0,668.5315420522145,64,0.021743809174507175,1,26517,1883,1620002193.4967484,1620002185.3926964,1620002193.4967484,1620002177.2886443,0
1009,1,0,1,0,554.3237838953241,64,0.0011217266261957547,17,10349,502,1620002195.297649,1620002187.1935968,1620002195.297649,1620002179.0895448,0
1001,0,0,1,0,336.31353601921325,64,0.02775017089773813,1,56672,1883,1620002197.0985494,1620002188.9944973,1620002197.0985494,1620002180.8904452,0
1005,1,0,1,0,502.1895632694089,64,0.11356165285977421,17,52012,22,1620002198.8994498,1620002190.7953978,1620002198.8994498,1620002182.6913457,0
1000,1,0,0,1,709.384547931177,64,0.026277994962753622,1,52314,443,1620002200.7003503,1620002192.5962982,1620002200.7003503,1620002184.4922462,0
1002,0,0,0,0,239.25507379498674,64,0.07113181684884459,6,37799,22,1620002202.5012507,1620002194.3971987,1620002202.5012507,1620002186.2931466,0
1004,0,1,0,1,340.5310888722042,64,0.21876337513793592,6,52081,22,1620002204.302151,1620002196.1980991,1620002204.302151,1620002188.094047,0
1003,1,0,1,1,310.5449829916383,255,0.11833793798219644,6,21397,443,1620002206.1030514,1620002197.9989996,1620002206.1030514,1620002189.8949475,0
1002,0,0,0,1,565.279311097382,128,0.05019139012316333,17,37277,22,1620002207.903952,1620002199.7998998,1620002207.903952,1620002191.695848,0
1009,1,0,0,1,748.103215922992,128,0.04659621094596098,17,22205,80,1620002209.7048523,1620002201.6008005,1620002209.7048523,1620002193.4967484,0
1004,0,0,1,0,98.05310693879773,255,0.060832051399538456,17,60488,1883,1620002211.5057528,1620002203.4017007,1620002211.5057528,1620002195.297649,0
1007,1,1,1,1,518.8797126957166,255,0.019484943323009263,1,52908,502,1620002213.3066533,1620002205.2026014,1620002213.3066533,1620002197.0985494,0
1003,0,0,1,1,315.1558565449631,64,0.1005124042347964,17,57890,443,1620002215.1075537,1620002207.0035017,1620002215.1075537,1620002198.8994498,0
1000,0,1,1,1,701.0805549659968,64,0.045279702612528124,17,11985,80,1620002216.9084542,1620002208.804402,1620002216.9084542,1620002200.7003503,0
1006,1,0,1,1,452.6063448857492,255,0.19130146332705744,17,18729,502,1620002218.7093546,1620002210.6053023,1620002218.7093546,1620002202.5012507,0
1007,1,1,1,0,526.1347878154795,64,0.14128546229188368,17,45700,502,1620002220.510255,1620002212.406203,1620002220.510255,1620002204.302151,0
1002,1,0,0,0,499.73260095958796,128,0.09429252116549573,6,37146,502,1620002222.3111556,1620002214.2071035,1620002222.3111556,1620002206.1030514,0
1005,1,0,1,1,724.843760637969,128,0.04528747263428067,1,27128,22,1620002224.112056,1620002216.008004,1620002224.112056,1620002207.903952,0
1001,1,1,0,1,909.7263061595565,64,0.023563604822284746,6,14533,22,1620002225.9129565,1620002217.8089044,1620002225.9129565,1620002209.7048523,0
1006,0,0,0,1,273.0669340237118,64,0.14967874218063734,1,8125,22,1620002227.713857,1620002219.6098049,1620002227.713857,1620002211.5057528,0
1007,1,1,0,0,309.4887764010696,64,0.06663282428674581,1,63519,22,1620002229.5147574,1620002221.4107053,1620002229.5147574,1620002213.3066533,0
1005,1,0,1,0,564.2995805109414,128,0.025456977024680083,6,5767,80,1620002231.3156579,1620002223.2116055,1620002231.3156579,1620002215.1075537,0
1005,0,1,0,0,336.71953033961626,64,0.02171299381857967,17,9975,22,1620002233.1165583,1620002225.012506,1620002233.1165583,1620002216.9084542,1
1004,0,0,1,0,686.7167540800548,255,0.018080379457959633,6,8038,443,1620002234.9174588,1620002226.8134067,1620002234.9174588,1620002218.7093546,0
1007,1,0,1,0,718.8234918168674,64,0.15013066218460616,1,37204,502,1620002236.7183592,1620002228.6143072,1620002236.7183592,1620002220.510255,0
1000,0,1,0,1,390.6847375507084,255,0.026005028467536575,1,58001,80,1620002238.5192597,1620002230.4152076,1620002238.5192597,1620002222.3111556,0
1009,0,0,1,0,347.292546671705,64,0.07479038624512205,17,51533,22,1620002240.3201602,1620002232.216108,1620002240.3201602,1620002224.112056,0
1003,1,0,0,0,445.0441956694562,64,0.06006525260352307,6,60558,502,1620002242.1210606,1620002234.0170085,1620002242.1210606,1620002225.9129565,0
1003,0,0,0,1,520.8036427926037,128,0.0866574566167667,1,64233,80,1620002243.921961,1620002235.817909,1620002243.921961,1620002227.713857,0
1002,0,0,1,0,562.9674379790383,255,0.20968310698719492,6,53657,502,1620002245.7228615,1620002237.6188092,1620002245.7228615,1620002229.5147574,0
1002,1,0,0,0,49.43658819016612,255,0.20230414737067404,17,42932,80,1620002247.523762,1620002239.4197097,1620002247.523762,1620002231.3156579,0
1003,1,0,0,0,306.50889622997636,255,0.05997954114175387,17,64555,1883,1620002249.3246624,1620002241.2206104,1620002249.3246624,1620002233.1165583,0
1000,0,1,0,1,419.1801302258832,128,0.0015485535112357497,1,44063,80,1620002251.1255627,1620002243.0215108,1620002251.1255627,1620002234.9174588,0
1001,0,1,1,0,340.6021336506226,255,0.0555899362407858,17,51942,22,1620002252.9264631,1620002244.8224113,1620002252.9264631,1620002236.7183592,0
1008,1,1,0,1,40.0,128,0.09318957021046077,1,9243,502,1620002254.7273636,1620002246.6233118,1620002254.7273636,1620002238.5192597,0
1009,0,0,1,1,122.32550692906128,64,0.08159133192477103,1,8187,502,1620002256.528264,1620002248.424212,1620002256.528264,1620002240.3201602,0
1001,0,1,1,0,238.92829488312663,64,0.10536468746828215,17,3494,502,1620002258.3291645,1620002250.2251124,1620002258.3291645,1620002242.1210606,0
1004,0,0,0,0,476.94315982935626,255,0.01673254416726118,17,44522,443,1620002260.130065,1620002252.026013,1620002260.130065,1620002243.921961,0
1008,1,0,0,0,412.75956130373805,64,0.10399710879123136,6,17567,443,1620002261.9309654,1620002253.8269134,1620002261.9309654,1620002245.7228615,0
1008,0,0,1,0,373.6861834942851,64,0.020168985976497772,6,20300,22,1620002263.731866,1620002255.6278138,1620002263.731866,1620002247.523762,0
1007,0,0,1,1,659.3029921585681,255,0.1388392483426938,1,55502,1883,1620002265.5327663,1620002257.4287143,1620002265.5327663,1620002249.3246624,0
1000,1,1,0,0,659.2267329847524,64,0.04141339944551263,6,37905,443,1620002267.3336668,1620002259.2296147,1620002267.3336668,1620002251.1255627,0
1000,0,0,0,1,529.9837306963749,255,0.1237513846446285,1,14438,80,1620002269.1345673,1620002261.0305152,1620002269.1345673,1620002252.9264631,0
1008,0,1,1,1,524.0240565437317,255,0.004904907653575864,17,8773,22,1620002270.9354677,1620002262.8314157,1620002270.9354677,1620002254.7273636,0
1007,1,0,1,1,328.6678898133177,64,0.052401222878784105,17,25206,1883,1620002272.7363682,1620002264.632316,1620002272.7363682,1620002256.528264,1
1009,1,1,1,1,352.6015338686944,64,0.12208969541116994,6,12938,80,1620002274.5372686,1620002266.4332166,1620002274.5372686,1620002258.3291645,0
1008,1,1,1,1,158.47012337495642,64,0.02573087364426544,1,16031,502,1620002276.338169,1620002268.234117,1620002276.338169,1620002260.130065,0
1006,1,1,1,0,449.8497136443338,64,0.15861464995887792,1,31975,443,1620002278.1390696,1620002270.0350175,1620002278.1390696,1620002261.9309654,0
1002,0,1,0,1,657.1482579422393,64,0.09963618837780823,6,45715,80,1620002279.93997,1620002271.835918,1620002279.93997,1620002263.731866,0
1002,0,1,1,1,770.865979354912,128,0.08856688350873297,1,33632,1883,1620002281.7408705,1620002273.6368184,1620002281.7408705,1620002265.5327663,0
1001,1,1,1,0,451.0440284189073,64,0.043625765084032264,1,60839,22,1620002283.541771,1620002275.4377189,1620002283.541771,1620002267.3336668,0
1004,1,0,0,0,598.3337664019381,128,0.06586519811980861,17,22407,80,1620002285.3426714,1620002277.2386193,1620002285.3426714,1620002269.1345673,0
1002,0,1,0,1,40.0,255,0.09096858446880807,1,14066,22,1620002287.1435719,1620002279.0395198,1620002287.1435719,1620002270.9354677,0
1005,1,0,1,1,413.4143359203152,64,0.06395345942486962,1,51746,502,1620002288.9444723,1620002280.8404202,1620002288.9444723,1620002272.7363682,0
1001,0,1,1,0,408.7275239733473,64,0.1198366296671217,1,26436,1883,1620002290.7453728,1620002282.6413207,1620002290.7453728,1620002274.5372686,1
1002,1,0,0,1,798.2336628450767,64,0.056862589020859736,6,14205,1883,1620002292.5462732,1620002284.4422212,1620002292.5462732,1620002276.338169,0
1004,0,1,1,0,578.5866921842836,255,0.022598907315171262,6,45922,443,1620002294.3471737,1620002286.2431216,1620002294.3471737,1620002278.1390696,0
1000,1,1,1,0,598.8510845761215,128,0.024071424430121433,6,60654,1883,1620002296.1480742,1620002288.044022,1620002296.1480742,1620002279.93997,0
1000,1,0,0,1,588.4656621997985,128,0.0005820676158503701,1,4429,80,1620002297.9489744,1620002289.8449225,1620002297.9489744,1620002281.7408705,0
1009,0,1,1,0,509.08854646644426,64,0.03580440458149538,1,31892,80,1620002299.7498748,1620002291.645823,1620002299.7498748,1620002283.541771,0
1008,1,1,0,1,806.4730661698259,64,0.13819742680881922,6,11886,80,1620002301.5507753,1620002293.4467235,1620002301.5507753,1620002285.3426714,0
1006,0,1,0,1,40.0,64,0.15806692710136705,6,55703,502,1620002303.3516757,1620002295.247624,1620002303.3516757,1620002287.1435719,0
1000,0,0,0,1,529.2420817430835,64,0.022623274558488466,1,29712,1883,1620002305.1525762,1620002297.0485244,1620002305.1525762,1620002288.9444723,0
1007,0,1,0,0,725.9605703279126,255,0.3195256882880463,1,49041,1883,1620002306.9534767,1620002298.8494246,1620002306.9534767,1620002290.7453728,0
1002,0,0,1,1,121.72130936147032,64,0.06979643514799326,17,31969,80,1620002308.7543771,1620002300.650325,1620002308.7543771,1620002292.5462732,0
1007,0,1,0,0,667.5835707544604,255,0.24886586680354872,6,13963,443,1620002310.5552776,1620002302.4512258,1620002310.5552776,1620002294.3471737,0
1004,1,1,1,1,347.7673517469367,64,0.12267819048665561,1,47759,443,1620002312.356178,1620002304.252126,1620002312.356178,1620002296.1480742,0
1000,1,0,1,1,521.9631857684083,128,0.12816944575347886,6,29955,1883,1620002314.1570785,1620002306.0530264,1620002314.1570785,1620002297.9489744,0
1006,0,1,1,0,343.9281238109146,128,0.008887888840158363,6,39640,1883,1620002315.957979,1620002307.8539271,1620002315.957979,1620002299.7498748,0
1004,1,1,1,1,691.8303353098045,64,0.024844998359003747,6,40609,22,1620002317.7588794,1620002309.6548274,1620002317.7588794,1620002301.5507753,1
1005,0,0,1,1,442.32762375528677,64,0.0008853913765533423,17,51803,1883,1620002319.55978,1620002311.4557278,1620002319.55978,1620002303.3516757,1
1005,1,1,0,0,669.1593712714424,255,0.1259230580146966,1,39935,80,1620002321.3606803,1620002313.2566283,1620002321.3606803,1620002305.1525762,0
1007,1,0,0,0,587.0659672528683,64,0.042226283593585504,1,48301,502,1620002323.1615808,1620002315.0575287,1620002323.1615808,1620002306.9534767,1
1008,1,0,0,0,341.2415031882323,64,0.15448330626042012,6,43850,1883,1620002324.9624813,1620002316.8584294,1620002324.9624813,1620002308.7543771,0
1001,1,0,0,1,600.371838079105,64,0.04139049535236517,1,42188,1883,1620002326.7633817,1620002318.6593297,1620002326.7633817,1620002310.5552776,0
1008,0,1,1,0,367.28618839745354,128,0.17111038852106755,17,23966,80,1620002328.5642822,1620002320.46023,1620002328.5642822,1620002312.356178,0
1009,0,0,0,0,512.8256187679947,255,0.014006498009701135,6,45563,22,1620002330.3651826,1620002322.2611308,1620002330.3651826,1620002314.1570785,0
1008,1,0,1,1,438.68112770204004,128,0.019040190314858478,17,6296,1883,1620002332.166083,1620002324.062031,1620002332.166083,1620002315.957979,0
1009,1,1,1,0,679.9823732777547,255,0.041684441693386934,17,45158,443,1620002333.9669836,1620002325.8629315,1620002333.9669836,1620002317.7588794,0
1009,0,0,0,1,608.0644541474835,128,0.052507227522000925,1,25289,443,1620002335.767884,1620002327.663832,1620002335.767884,1620002319.55978,0
1006,1,1,0,1,493.85569027905154,64,0.04287892291814223,1,59159,443,1620002337.5687845,1620002329.4647324,1620002337.5687845,1620002321.3606803,0
1000,0,1,0,0,362.85764456886784,128,0.14424289663879042,17,49216,502,1620002339.369685,1620002331.265633,1620002339.369685,1620002323.1615808,0
1006,0,1,0,1,246.20170203385635,128,0.010197889825053942,1,29692,502,1620002341.1705854,1620002333.0665333,1620002341.1705854,1620002324.9624813,0
1009,0,1,1,0,527.1312838581396,255,0.043265700901343344,17,47220,1883,1620002342.9714859,1620002334.8674338,1620002342.9714859,1620002326.7633817,0
1004,1,0,1,0,373.54182136964823,255,0.18154785528716225,17,17048,1883,1620002344.772386,1620002336.6683345,1620002344.772386,1620002328.5642822,0
1005,0,0,0,0,124.40076848523489,128,0.006913260688752924,6,32923,1883,1620002346.5732865,1620002338.4692347,1620002346.5732865,1620002330.3651826,0
1009,1,0,1,0,233.99429180074992,255,0.2853252422326062,17,4771,502,1620002348.374187,1620002340.2701352,1620002348.374187,1620002332.166083,0
